Mode,Date,Price,Holding,Balance,Profit Percentage,Profit to Initial Balance
Sell,2020-12-17,22805.162109,0.0,146.43136358902174,7.024525297391245,46.43136358902174
Buy,2020-12-18,22806.796875,0.0063606273502468755,145.06553597464998,0.0,0.0
Sell,2020-12-18,23137.960938,0.0,147.17194717118664,1.4520410946572189,47.171947171186645
Buy,2020-12-19,23132.865234,0.006303282842809204,145.81299253448972,0.0,0.0
Sell,2020-12-19,23869.832031,0.0,150.45830270173988,3.1857998978735624,50.45830270173988
Buy,2020-12-20,23861.765625,0.0062497064594824086,149.1290307612178,0.0,0.0
Hold,2020-12-20,23477.294922,0.0062497064594824086,146.72620172519694,-1.611241636692594,0.0
Hold,2020-12-21,22803.082031,0.0062497064594824086,142.51256906524796,-4.436736202332039,0.0
Hold,2020-12-22,23783.029297,0.0062497064594824086,148.63695182352026,-0.32996857498888604,0.0
Hold,2020-12-23,23241.345703,0.0062497064594824086,145.2515883671028,-2.600058737271254,0.0
Hold,2020-12-24,23735.949219,0.0062497064594824086,148.34271515593073,-0.5272719880719199,0.0
Sell,2020-12-25,24664.791016,0.0,154.14770373447888,3.3653225985870465,54.14770373447888
Buy,2020-12-26,24677.015625,0.0061940329077514655,152.8502468463471,0.0,0.0
Sell,2020-12-26,26437.037109,0.0,163.75187783659268,7.132229888515962,63.75187783659268
Buy,2020-12-27,26439.373047,0.006147290917529109,162.53051779698703,0.0,0.0
Hold,2020-12-27,26272.294922,0.006147290917529109,161.50343995665673,-0.6319292242784774,0.0
Sell,2020-12-28,27084.808594,0.0,166.49819787291054,2.4411908173943337,66.49819787291054
Buy,2020-12-29,27081.810547,0.006103616424883927,165.29698367026396,0.0,0.0
Sell,2020-12-29,27362.4375,0.0,167.00982294985988,1.0362193196535965,67.00982294985988
Buy,2020-12-30,27360.089844,0.006060370764273796,165.81228859848198,0.0,0.0
Sell,2020-12-30,28840.953125,0.0,174.78686913254097,5.41249421856249,74.78686913254097
Buy,2020-12-31,28841.574219,0.006020566599413343,173.64261841741236,0.0,0.0
Hold,2020-12-31,29001.720703,0.006020566599413343,174.60679098999626,0.5552626315886093,0.0
Sell,2021-01-01,29374.152344,0.0,176.84904048836555,1.84656399458651,76.84904048836555
Buy,2021-01-02,29376.455078,0.005981597575055338,175.71813245828687,0.0,0.0
Sell,2021-01-02,32127.267578,0.0,192.1723858377188,9.36400424318073,92.17238583771879
Buy,2021-01-03,32129.408203,0.0059488071606396565,191.13165358512092,0.0,0.0
Sell,2021-01-03,32782.023438,0.0,195.01393576823142,2.0312083897613125,95.01393576823142
Buy,2021-01-04,32810.949219,0.00591230588120093,193.98836803527877,0.0,0.0
Hold,2021-01-04,31971.914063,0.00591230588120093,189.0277355479256,-2.5571803802437394,0.0
Sell,2021-01-05,33992.429688,0.0,200.97364196067147,3.600872565783099,100.97364196067147
Buy,2021-01-06,34013.613281,0.0058793661506562475,199.97848658582316,0.0,0.0
Sell,2021-01-06,36824.363281,0.0,216.50391499378023,8.263603095558471,116.50391499378023
Buy,2021-01-07,36833.875,0.005852768522713488,215.58014416956328,0.0,0.0
Sell,2021-01-07,39371.042969,0.0,230.42960099536342,6.888137533724062,130.42960099536342
Buy,2021-01-08,39381.765625,0.0058291357258123885,229.56165695025774,0.0,0.0
Sell,2021-01-08,40797.609375,0.0,237.81480233555092,3.595175908266554,137.81480233555092
Buy,2021-01-09,40788.640625,0.00580979920292448,236.97381179149806,0.0,0.0
Hold,2021-01-09,40254.546875,0.00580979920292448,233.87083434846113,-1.3094178717803198,0.0
Hold,2021-01-10,38356.441406,0.00580979920292448,222.84322270759833,-5.962932771800356,0.0
Hold,2021-01-11,35566.65625,0.00580979920292448,206.63513113193898,-12.802545745541133,0.0
Hold,2021-01-12,33922.960938,0.00580979920292448,197.08559141843065,-16.832332683310657,0.0
Hold,2021-01-13,37316.359375,0.00580979920292448,216.80055495291845,-8.512863377633098,0.0
Hold,2021-01-14,39187.328125,0.00580979920292448,227.67050770536505,-3.925878566834441,0.0
Hold,2021-01-15,36825.367188,0.00580979920292448,213.9479889362437,-9.716610743263773,0.0
Hold,2021-01-16,36178.140625,0.00580979920292448,210.18773256641475,-11.30339214387584,0.0
Hold,2021-01-17,35791.277344,0.00580979920292448,207.9401345848202,-12.251850526092392,0.0
Hold,2021-01-18,36630.074219,0.00580979920292448,212.81337600061076,-10.19540328453885,0.0
Hold,2021-01-19,36069.804688,0.00580979920292448,209.55832252598407,-11.568995349425183,0.0
Hold,2021-01-20,35547.75,0.00580979920292448,206.52528961575868,-12.848897498652544,0.0
Hold,2021-01-21,30825.699219,0.00580979920292448,179.09112275213596,-24.42577456208128,0.0
Hold,2021-01-22,33005.761719,0.00580979920292448,191.75684812696153,-19.08099604876204,0.0
Hold,2021-01-23,32067.642578,0.00580979920292448,186.3065642893315,-21.380948012410016,0.0
Hold,2021-01-24,32289.378906,0.00580979920292448,187.59480783100534,-20.837325266953528,0.0
Hold,2021-01-25,32366.392578,0.00580979920292448,188.0422418012052,-20.648513698781798,0.0
Hold,2021-01-26,32569.849609,0.00580979920292448,189.2242862977384,-20.149705628979884,0.0
Hold,2021-01-27,30432.546875,0.00580979920292448,176.8069865773369,-25.38965160719915,0.0
Hold,2021-01-28,33466.097656,0.00580979920292448,194.4313074868216,-17.95240747619302,0.0
Hold,2021-01-29,34316.386719,0.00580979920292448,199.37131620729443,-15.867785262824011,0.0
Hold,2021-01-30,34269.523438,0.00580979920292448,199.09904995469418,-15.982678233714736,0.0
Hold,2021-01-31,33114.359375,0.00580979920292448,192.38777870222978,-18.814751196430684,0.0
Hold,2021-02-01,33537.175781,0.00580979920292448,194.84425712079198,-17.778147868834495,0.0
Hold,2021-02-02,35510.289063,0.00580979920292448,206.30764909383527,-12.940739090885067,0.0
Hold,2021-02-03,37472.089844,0.00580979920292448,217.70531770758572,-8.131064752786173,0.0
Hold,2021-02-04,36926.066406,0.00580979920292448,214.53303117271523,-9.469730198933293,0.0
Hold,2021-02-05,38144.308594,0.00580979920292448,221.6107736655266,-6.483010932654727,0.0
Hold,2021-02-06,39266.011719,0.00580979920292448,228.1276435870695,-3.732972912725003,0.0
Hold,2021-02-07,38903.441406,0.00580979920292448,226.021182871598,-4.621873124755557,0.0
Sell,2021-02-08,46196.464844,0.0,268.3921846286,13.258162410260521,168.39218462859998
Buy,2021-02-09,46184.992188,0.005795107756170703,267.6470064473621,0.0,0.0
Hold,2021-02-09,46481.105469,0.005795107756170703,269.3630148187904,0.641146110395891,0.0
Hold,2021-02-10,44918.183594,0.005795107756170703,260.30571413868904,-2.74290095978222,0.0
Sell,2021-02-11,47909.332031,0.0,277.6397416458056,3.733550145425873,177.6397416458056
Buy,2021-02-12,47877.035156,0.005783971016082496,276.9193836782667,0.0,0.0
Hold,2021-02-12,47504.851563,0.005783971016082496,274.7666845636933,-0.7773739367679944,0.0
Hold,2021-02-13,47105.515625,0.005783971016082496,272.45693707262114,-1.6114605436324907,0.0
Sell,2021-02-14,48717.289063,0.0,281.7793879225048,1.7550249389131234,181.77938792250478
Buy,2021-02-15,48696.535156,0.005771860603595439,281.06961279851663,0.0,0.0
