date,time,open,high,low,close,volume,position,ema-1,ema-20,ema-25,ema-30,ema-35,ema-40,ema-45,ema-50,ema-55,ema-200,rsi,trend,signal
12/30/2021,00:00,46490.605469,47879.964844,46060.3125,47178.125,26686491018,0,47178.125,49189.90333467624,49682.56679242128,50197.94823108845,50685.92959463887,51119.22783805683,51486.583149040205,51786.36443000738,52022.21418173747,51162.22103673697,48.10437033229285,0,2
12/31/2021,00:00,47169.371094,48472.527344,45819.953125,46306.445313,36974172400,0,46306.445313,48915.288284992785,49422.865140158116,49946.883526695645,50442.6249123256,50884.457958785766,51261.359764864545,51571.465641105126,51818.07957928256,51113.90486038138,50.4253123729667,0,2
01/01/2022,00:00,46311.746094,47827.3125,46288.484375,47686.8125,24582667004,0,47686.8125,48798.29059118395,49289.32262937672,49801.072492715284,50289.52422275195,50728.47525347914,51105.94466639217,51419.126302238255,51670.534326451045,51079.80443888505,53.224352482306536,0,2
01/02/2022,00:00,47680.925781,47881.40625,46856.9375,47345.21875,27951569547,0,47345.21875,48659.90279678548,49139.77617711698,49642.63031576591,50125.95169648795,50563.4383508704,50942.43484394033,51259.36522175833,51516.05877014922,51042.64438227922,52.418309167383526,0,2
01/03/2022,00:00,47343.542969,47510.726563,45835.964844,46458.117188,33071628362,0,46458.117188,48450.2089292821,48933.49471641568,49437.17785591006,49922.183112683066,50363.178781949886,50747.46451107336,51071.08098514036,51335.41799935818,50997.02719626649,48.48242899044143,0,2
01/04/2022,00:00,46458.851563,47406.546875,45752.464844,45897.574219,42494677905,0,45897.574219,48207.10086163619,48699.96237046063,49208.816330948124,49698.593729700675,50145.3444130255,50536.59971576582,50868.19836686035,51141.209292916814,50946.28637062205,37.75892126632658,0,2
01/05/2022,00:00,45899.359375,46929.046875,42798.222656,43569.003906,36851084859,0,43569.003906,47765.37734205178,48305.27325780981,48844.957464822444,49358.0609617173,49824.54731512181,50233.66076751513,50581.955446826614,50870.77338624122,50872.88057495417,32.47334264016442,0,2
01/06/2022,00:00,43565.511719,43748.71875,42645.539063,43160.929688,30208048289,0,43160.929688,47326.85851785637,47909.554521670594,48478.24599535003,49013.77589095523,49499.49279672562,49926.150720579695,50290.934828833415,50595.42182558975,50796.144745233236,19.952185695067328,0,0
01/07/2022,00:00,43153.570313,43153.570313,41077.445313,41557.902344,84196607520,0,41557.902344,46777.434120346246,47420.96589261901,48031.772211391966,48599.56069390216,49112.0981404951,49562.31383464145,49948.46296668309,50272.65327267583,50704.22193527072,17.49637296236918,0,0
01/08/2022,00:00,41561.464844,42228.941406,40672.277344,41733.941406,28066355845,0,41733.941406,46297.101480884696,46983.502470571395,47625.460546527975,48218.13740012982,48752.18805588558,49221.94981600487,49626.32486626415,49967.69927743741,50614.96541259141,19.020314071226707,0,0
01/09/2022,00:00,41734.726563,42663.949219,41338.160156,41911.601563,21294384372,0,41911.601563,45879.43482203854,46593.35624691206,47256.82448307456,47867.774298067045,48418.500909891154,48904.10858761335,49323.786697508694,49679.981501921786,50528.364777272094,17.837799216408413,0,0
01/10/2022,00:00,41910.230469,42199.484375,39796.570313,41821.261719,32104232331,0,41821.261719,45492.94214555867,46226.27205245729,46906.14301442459,47531.85693256332,48096.68436399402,48596.1587237606,49029.57003168483,49399.312938246,50441.72693589625,17.93994070743844,0,0
