Mode,Date,Price,Holding,Balance,Profit Percentage,Profit to Initial Balance
Hold,2022-03-17,40951.378906,0.0015385820968591391,63.00705842646659,-39.37595864010384,0.0
Hold,2022-03-18,41801.15625,0.0015385820968591391,64.31451063426151,-38.11795614481275,0.0
Hold,2022-03-19,42190.652344,0.0015385820968591391,64.91378235128647,-37.5413497412439,0.0
Hold,2022-03-20,41247.824219,0.0015385820968591391,63.463163877746204,-38.93710374934394,0.0
Hold,2022-03-21,41077.996094,0.0015385820968591391,63.201869365078046,-39.188515729822214,0.0
Hold,2022-03-22,42358.808594,0.0015385820968591391,65.17250454701144,-37.292412789002924,0.0
Hold,2022-03-23,42892.957031,0.0015385820968591391,65.99433576924493,-36.501664399031924,0.0
Hold,2022-03-24,43960.933594,0.0015385820968591391,67.63750538894189,-34.920641804522276,0.0
Hold,2022-03-25,44348.730469,0.0015385820968591391,68.23416271803481,-34.34655090899461,0.0
Hold,2022-03-26,44500.828125,0.0015385820968591391,68.46817744853065,-34.12138695030953,0.0
Hold,2022-03-27,46820.492188,0.0015385820968591391,72.03717104658998,-30.687377794740595,0.0
Hold,2022-03-28,47128.003906,0.0015385820968591391,72.51030307047918,-30.23214030069974,0.0
Hold,2022-03-29,47465.730469,0.0015385820968591391,73.02992311394475,-29.732173030473152,0.0
Hold,2022-03-30,47062.664063,0.0015385820968591391,72.40977235782779,-30.328868798012948,0.0
Hold,2022-03-31,45538.675781,0.0015385820968591391,70.06499127131947,-32.584966910167815,0.0
Hold,2022-04-01,46281.644531,0.0015385820968591391,71.20810968859529,-31.485082866397285,0.0
Hold,2022-04-02,45868.949219,0.0015385820968591391,70.5731440700944,-32.096033177036446,0.0
Hold,2022-04-03,46453.566406,0.0015385820968591391,71.47262560752874,-31.230571317846135,0.0
Hold,2022-04-04,46622.675781,0.0015385820968591391,71.73281426431478,-30.98022336819885,0.0
Hold,2022-04-05,45555.992188,0.0015385820968591391,70.0916339851116,-32.559331861917485,0.0
Hold,2022-04-06,43206.738281,0.0015385820968591391,66.47711398282502,-36.03714554799091,0.0
Hold,2022-04-07,43503.847656,0.0015385820968591391,66.93424114800902,-35.597307586007815,0.0
Hold,2022-04-08,42287.664063,0.0015385820968591391,65.0630428453254,-37.3977344925718,0.0
Hold,2022-04-09,42782.136719,0.0015385820968591391,65.82382962123339,-36.665721760656446,0.0
Hold,2022-04-10,42207.671875,0.0015385820968591391,64.93996829698001,-37.51615418546936,0.0
Hold,2022-04-11,39521.902344,0.0015385820968591391,60.80769138029365,-41.492142478909635,0.0
Hold,2022-04-12,40127.183594,0.0015385820968591391,61.73896627510817,-40.59608973258823,0.0
Hold,2022-04-13,41166.730469,0.0015385820968591391,63.338394485829035,-39.05715418440533,0.0
Hold,2022-04-14,39935.515625,0.0015385820968591391,61.44406936946341,-40.87983321548035,0.0
Hold,2022-04-15,40553.464844,0.0015385820968591391,62.3948349745849,-39.9650269253927,0.0
Hold,2022-04-16,40424.484375,0.0015385820968591391,62.19638793413701,-40.15596841493871,0.0
Hold,2022-04-17,39716.953125,0.0015385820968591391,61.10779301991864,-41.20339111252056,0.0
Hold,2022-04-18,40826.214844,0.0015385820968591391,62.81448324150323,-39.56125035613805,0.0
Hold,2022-04-19,41502.75,0.0015385820968591391,63.855388120420635,-38.559713988512634,0.0
Hold,2022-04-20,41374.378906,0.0015385820968591391,63.65787865343801,-38.74975336496281,0.0
Hold,2022-04-21,40527.363281,0.0015385820968591391,62.35467557705306,-40.00366743707126,0.0
Hold,2022-04-22,39740.320313,0.0015385820968591391,61.143745357029374,-41.16879854422078,0.0
Hold,2022-04-23,39486.730469,0.0015385820968591391,60.75357656310568,-41.54421059631295,0.0
Hold,2022-04-24,39469.292969,0.0015385820968591391,60.7267475377917,-41.570024909516896,0.0
Hold,2022-04-25,40458.308594,0.0015385820968591391,62.248429271930654,-40.105895354973406,0.0
Hold,2022-04-26,38117.460938,0.0015385820968591391,58.646842976934366,-43.5712645050649,0.0
Hold,2022-04-27,39241.121094,0.0015385820968591391,60.37568637590992,-41.9078084361453,0.0
Hold,2022-04-28,39773.828125,0.0015385820968591391,61.1952998766775,-41.11919389024244,0.0
Hold,2022-04-29,38609.824219,0.0015385820968591391,59.4043843062318,-42.84237447232745,0.0
Hold,2022-04-30,37714.875,0.0015385820968591391,58.027431460280326,-44.16724899223558,0.0
Hold,2022-05-01,38469.09375,0.0015385820968591391,59.1878589261458,-43.05071055284961,0.0
